team_api_id,favored,favored_cutoff,team_long_name,team_short_name,id,team_fifa_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass
8540,111,101-200,Palermo,PAL,958,1843,2012-02-22 00:00:00,60,Balanced,,Little,40,Mixed,Organised,50,Normal,35,Normal,65,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
8540,111,101-200,Palermo,PAL,959,1843,2013-09-20 00:00:00,66,Balanced,,Little,37,Mixed,Free Form,56,Normal,34,Normal,63,Normal,Free Form,43,Medium,42,Press,48,Normal,Cover
8540,111,101-200,Palermo,PAL,960,1843,2014-09-19 00:00:00,66,Balanced,55.0,Normal,37,Mixed,Organised,56,Normal,34,Normal,63,Normal,Organised,43,Medium,42,Press,48,Normal,Cover
8540,111,101-200,Palermo,PAL,961,1843,2015-09-10 00:00:00,66,Balanced,66.0,Normal,36,Mixed,Organised,60,Normal,34,Normal,64,Normal,Organised,44,Medium,58,Press,50,Normal,Cover
8305,110,101-200,Getafe CF,GET,503,1860,2010-02-22 00:00:00,30,Slow,,Little,35,Mixed,Organised,35,Normal,50,Normal,70,Lots,Free Form,40,Medium,30,Contain,50,Normal,Offside Trap
8305,110,101-200,Getafe CF,GET,504,1860,2011-02-22 00:00:00,54,Balanced,,Little,45,Mixed,Organised,38,Normal,54,Normal,57,Normal,Organised,59,Medium,39,Press,66,Normal,Cover
8305,110,101-200,Getafe CF,GET,505,1860,2012-02-22 00:00:00,25,Slow,,Little,40,Mixed,Organised,58,Normal,42,Normal,52,Normal,Organised,49,Medium,45,Press,47,Normal,Cover
8305,110,101-200,Getafe CF,GET,506,1860,2013-09-20 00:00:00,29,Slow,,Little,40,Mixed,Organised,58,Normal,42,Normal,52,Normal,Organised,49,Medium,45,Press,47,Normal,Cover
8305,110,101-200,Getafe CF,GET,507,1860,2014-09-19 00:00:00,35,Balanced,42.0,Normal,40,Mixed,Organised,58,Normal,42,Normal,52,Normal,Organised,49,Medium,45,Press,47,Normal,Cover
8305,110,101-200,Getafe CF,GET,508,1860,2015-09-10 00:00:00,34,Balanced,41.0,Normal,38,Mixed,Organised,55,Normal,39,Normal,49,Normal,Organised,43,Medium,42,Press,49,Normal,Cover
9882,108,101-200,Sampdoria,SAM,1125,1837,2010-02-22 00:00:00,60,Balanced,,Little,30,Short,Organised,30,Safe,30,Little,65,Normal,Free Form,50,Medium,30,Contain,55,Normal,Offside Trap
9882,108,101-200,Sampdoria,SAM,1126,1837,2011-02-22 00:00:00,50,Balanced,,Little,65,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,55,Normal,Cover
9882,108,101-200,Sampdoria,SAM,1127,1837,2012-02-22 00:00:00,35,Balanced,,Little,35,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
9882,108,101-200,Sampdoria,SAM,1128,1837,2013-09-20 00:00:00,36,Balanced,,Little,38,Mixed,Organised,49,Normal,62,Normal,33,Little,Organised,50,Medium,51,Press,53,Normal,Cover
9882,108,101-200,Sampdoria,SAM,1129,1837,2014-09-19 00:00:00,36,Balanced,56.0,Normal,38,Mixed,Organised,49,Normal,52,Normal,62,Normal,Organised,54,Medium,57,Press,64,Normal,Offside Trap
9882,108,101-200,Sampdoria,SAM,1130,1837,2015-09-10 00:00:00,36,Balanced,56.0,Normal,38,Mixed,Organised,49,Normal,52,Normal,29,Little,Organised,50,Medium,51,Press,53,Normal,Cover
8560,107,101-200,Real Sociedad,SOC,1055,457,2010-02-22 00:00:00,40,Balanced,,Little,30,Short,Free Form,50,Normal,40,Normal,70,Lots,Organised,45,Medium,30,Contain,35,Normal,Offside Trap
8560,107,101-200,Real Sociedad,SOC,1056,457,2011-02-22 00:00:00,54,Balanced,,Little,43,Mixed,Organised,54,Normal,51,Normal,60,Normal,Organised,49,Medium,49,Press,51,Normal,Cover
8560,107,101-200,Real Sociedad,SOC,1057,457,2012-02-22 00:00:00,24,Slow,,Little,36,Mixed,Organised,60,Normal,52,Normal,59,Normal,Organised,48,Medium,53,Press,70,Wide,Cover
8560,107,101-200,Real Sociedad,SOC,1058,457,2013-09-20 00:00:00,28,Slow,,Little,36,Mixed,Organised,60,Normal,52,Normal,59,Normal,Organised,48,Medium,53,Press,70,Wide,Cover
8560,107,101-200,Real Sociedad,SOC,1059,457,2014-09-19 00:00:00,35,Balanced,52.0,Normal,36,Mixed,Organised,60,Normal,52,Normal,59,Normal,Organised,48,Medium,53,Press,65,Normal,Cover
8560,107,101-200,Real Sociedad,SOC,1060,457,2015-09-10 00:00:00,60,Balanced,52.0,Normal,50,Mixed,Organised,54,Normal,60,Normal,52,Normal,Organised,49,Medium,53,Press,53,Normal,Cover
9791,106,101-200,Heracles Almelo,HER,569,100634,2010-02-22 00:00:00,30,Slow,,Little,45,Mixed,Organised,31,Safe,43,Normal,59,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
9791,106,101-200,Heracles Almelo,HER,570,100634,2011-02-22 00:00:00,69,Fast,,Little,45,Mixed,Organised,40,Normal,70,Lots,45,Normal,Organised,36,Medium,66,Press,34,Normal,Cover
9791,106,101-200,Heracles Almelo,HER,571,100634,2012-02-22 00:00:00,43,Balanced,,Little,27,Short,Organised,55,Normal,58,Normal,60,Normal,Organised,33,Deep,43,Press,47,Normal,Cover
9791,106,101-200,Heracles Almelo,HER,572,100634,2013-09-20 00:00:00,39,Balanced,,Little,32,Short,Organised,40,Normal,42,Normal,66,Normal,Free Form,47,Medium,43,Press,47,Normal,Cover
9791,106,101-200,Heracles Almelo,HER,573,100634,2014-09-19 00:00:00,46,Balanced,55.0,Normal,32,Short,Organised,48,Normal,58,Normal,59,Normal,Organised,60,Medium,62,Press,47,Normal,Cover
9791,106,101-200,Heracles Almelo,HER,574,100634,2015-09-10 00:00:00,50,Balanced,36.0,Normal,61,Mixed,Organised,48,Normal,58,Normal,59,Normal,Organised,60,Medium,62,Press,47,Normal,Cover
6403,106,101-200,FC Paços de Ferreira,FER,944,1892,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,50,Normal,60,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
6403,106,101-200,FC Paços de Ferreira,FER,945,1892,2011-02-22 00:00:00,50,Balanced,,Little,50,Mixed,Organised,50,Normal,49,Normal,49,Normal,Organised,45,Medium,55,Press,50,Normal,Offside Trap
6403,106,101-200,FC Paços de Ferreira,FER,946,1892,2012-02-22 00:00:00,38,Balanced,,Little,39,Mixed,Organised,52,Normal,53,Normal,52,Normal,Organised,36,Medium,39,Press,68,Wide,Cover
6403,106,101-200,FC Paços de Ferreira,FER,947,1892,2013-09-20 00:00:00,50,Balanced,,Little,39,Mixed,Organised,52,Normal,53,Normal,52,Normal,Organised,36,Medium,39,Press,64,Normal,Cover
6403,106,101-200,FC Paços de Ferreira,FER,948,1892,2014-09-19 00:00:00,38,Balanced,40.0,Normal,39,Mixed,Organised,52,Normal,53,Normal,52,Normal,Organised,36,Medium,39,Press,64,Normal,Cover
6403,106,101-200,FC Paços de Ferreira,FER,949,1892,2015-09-10 00:00:00,63,Balanced,40.0,Normal,39,Mixed,Organised,64,Normal,53,Normal,52,Normal,Organised,36,Medium,39,Press,64,Normal,Cover
7841,103,101-200,Rio Ave FC,RA,1083,744,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,45,Normal,55,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
7841,103,101-200,Rio Ave FC,RA,1084,744,2011-02-22 00:00:00,50,Balanced,,Little,50,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Offside Trap
7841,103,101-200,Rio Ave FC,RA,1085,744,2012-02-22 00:00:00,36,Balanced,,Little,38,Mixed,Organised,60,Normal,54,Normal,54,Normal,Organised,39,Medium,50,Press,42,Normal,Cover
7841,103,101-200,Rio Ave FC,RA,1086,744,2013-09-20 00:00:00,36,Balanced,,Little,38,Mixed,Organised,60,Normal,54,Normal,54,Normal,Organised,39,Medium,50,Press,42,Normal,Cover
7841,103,101-200,Rio Ave FC,RA,1087,744,2014-09-19 00:00:00,66,Balanced,47.0,Normal,44,Mixed,Organised,58,Normal,65,Normal,54,Normal,Organised,39,Medium,48,Press,66,Normal,Cover
7841,103,101-200,Rio Ave FC,RA,1088,744,2015-09-10 00:00:00,66,Balanced,47.0,Normal,44,Mixed,Organised,58,Normal,65,Normal,54,Normal,Organised,39,Medium,48,Press,66,Normal,Cover
10000,103,101-200,SV Zulte-Waregem,ZUL,1453,15005,2010-02-22 00:00:00,65,Balanced,,Little,60,Mixed,Organised,60,Normal,40,Normal,50,Normal,Organised,70,High,60,Press,70,Wide,Cover
10000,103,101-200,SV Zulte-Waregem,ZUL,1454,15005,2011-02-22 00:00:00,52,Balanced,,Little,52,Mixed,Organised,52,Normal,48,Normal,53,Normal,Organised,46,Medium,48,Press,53,Normal,Cover
10000,103,101-200,SV Zulte-Waregem,ZUL,1455,15005,2012-02-22 00:00:00,54,Balanced,,Little,51,Mixed,Organised,47,Normal,52,Normal,50,Normal,Organised,44,Medium,55,Press,53,Normal,Cover
10000,103,101-200,SV Zulte-Waregem,ZUL,1456,15005,2013-09-20 00:00:00,54,Balanced,,Little,51,Mixed,Organised,47,Normal,52,Normal,32,Little,Organised,44,Medium,58,Press,37,Normal,Cover
10000,103,101-200,SV Zulte-Waregem,ZUL,1457,15005,2014-09-19 00:00:00,54,Balanced,42.0,Normal,51,Mixed,Organised,47,Normal,52,Normal,32,Little,Organised,44,Medium,58,Press,37,Normal,Cover
10000,103,101-200,SV Zulte-Waregem,ZUL,1458,15005,2015-09-10 00:00:00,54,Balanced,42.0,Normal,51,Mixed,Organised,47,Normal,52,Normal,32,Little,Organised,44,Medium,58,Press,37,Normal,Cover
9994,97,51-100,Sporting Lokeren,LOK,759,2007,2010-02-22 00:00:00,60,Balanced,,Little,60,Mixed,Organised,50,Normal,40,Normal,50,Normal,Organised,65,Medium,65,Press,70,Wide,Cover
9994,97,51-100,Sporting Lokeren,LOK,760,2007,2011-02-22 00:00:00,66,Balanced,,Little,53,Mixed,Organised,48,Normal,46,Normal,52,Normal,Organised,48,Medium,58,Press,55,Normal,Cover
9994,97,51-100,Sporting Lokeren,LOK,761,2007,2012-02-22 00:00:00,67,Fast,,Little,52,Mixed,Organised,51,Normal,50,Normal,50,Normal,Organised,45,Medium,52,Press,52,Normal,Cover
9994,97,51-100,Sporting Lokeren,LOK,762,2007,2013-09-20 00:00:00,67,Fast,,Little,52,Mixed,Organised,31,Safe,50,Normal,50,Normal,Organised,45,Medium,52,Press,52,Normal,Cover
9994,97,51-100,Sporting Lokeren,LOK,763,2007,2014-09-19 00:00:00,62,Balanced,45.0,Normal,52,Mixed,Organised,42,Normal,50,Normal,62,Normal,Organised,45,Medium,52,Press,52,Normal,Cover
9994,97,51-100,Sporting Lokeren,LOK,764,2007,2015-09-10 00:00:00,62,Balanced,45.0,Normal,52,Mixed,Organised,42,Normal,50,Normal,62,Normal,Organised,45,Medium,52,Press,52,Normal,Cover
10217,96,51-100,ADO Den Haag,HAA,28,650,2010-02-22 00:00:00,30,Slow,,Little,35,Mixed,Organised,30,Safe,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
10217,96,51-100,ADO Den Haag,HAA,29,650,2011-02-22 00:00:00,53,Balanced,,Little,53,Mixed,Organised,48,Normal,67,Lots,66,Normal,Organised,46,Medium,62,Press,65,Normal,Cover
10217,96,51-100,ADO Den Haag,HAA,30,650,2012-02-22 00:00:00,38,Balanced,,Little,44,Mixed,Organised,55,Normal,60,Normal,44,Normal,Organised,50,Medium,58,Press,62,Normal,Cover
10217,96,51-100,ADO Den Haag,HAA,31,650,2013-09-20 00:00:00,38,Balanced,,Little,47,Mixed,Organised,55,Normal,55,Normal,44,Normal,Organised,50,Medium,58,Press,52,Normal,Cover
10217,96,51-100,ADO Den Haag,HAA,32,650,2014-09-19 00:00:00,58,Balanced,47.0,Normal,55,Mixed,Organised,55,Normal,52,Normal,44,Normal,Organised,57,Medium,50,Press,52,Normal,Cover
10217,96,51-100,ADO Den Haag,HAA,33,650,2015-09-10 00:00:00,56,Balanced,40.0,Normal,66,Mixed,Organised,55,Normal,52,Normal,38,Normal,Organised,40,Medium,50,Press,52,Normal,Cover
10194,96,51-100,Stoke City,STK,1243,1806,2010-02-22 00:00:00,65,Balanced,,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover
10194,96,51-100,Stoke City,STK,1244,1806,2011-02-22 00:00:00,50,Balanced,,Little,80,Long,Organised,30,Safe,70,Lots,35,Normal,Organised,25,Deep,65,Press,50,Normal,Cover
10194,96,51-100,Stoke City,STK,1245,1806,2012-02-22 00:00:00,75,Fast,,Little,75,Long,Organised,40,Normal,72,Lots,55,Normal,Organised,50,Medium,58,Press,45,Normal,Cover
10194,96,51-100,Stoke City,STK,1246,1806,2013-09-20 00:00:00,75,Fast,,Little,73,Long,Organised,59,Normal,61,Normal,38,Normal,Organised,32,Deep,37,Press,41,Normal,Cover
10194,96,51-100,Stoke City,STK,1247,1806,2014-09-19 00:00:00,48,Balanced,24.0,Little,55,Mixed,Organised,51,Normal,57,Normal,37,Normal,Organised,38,Medium,40,Press,41,Normal,Cover
10194,96,51-100,Stoke City,STK,1248,1806,2015-09-10 00:00:00,48,Balanced,41.0,Normal,49,Mixed,Organised,51,Normal,59,Normal,49,Normal,Organised,44,Medium,37,Press,51,Normal,Cover
9905,95,51-100,1. FSV Mainz 05,MAI,783,169,2010-02-22 00:00:00,45,Balanced,,Little,40,Mixed,Organised,45,Normal,70,Lots,70,Lots,Organised,50,Medium,70,Double,50,Normal,Cover
9905,95,51-100,1. FSV Mainz 05,MAI,784,169,2011-02-22 00:00:00,65,Balanced,,Little,50,Mixed,Organised,59,Normal,62,Normal,53,Normal,Organised,57,Medium,53,Press,43,Normal,Cover
9905,95,51-100,1. FSV Mainz 05,MAI,785,169,2012-02-22 00:00:00,68,Fast,,Little,57,Mixed,Organised,55,Normal,39,Normal,60,Normal,Organised,52,Medium,65,Press,53,Normal,Cover
9905,95,51-100,1. FSV Mainz 05,MAI,786,169,2013-09-20 00:00:00,66,Balanced,,Little,52,Mixed,Organised,55,Normal,37,Normal,56,Normal,Organised,48,Medium,65,Press,53,Normal,Cover
9905,95,51-100,1. FSV Mainz 05,MAI,787,169,2014-09-19 00:00:00,67,Fast,54.0,Normal,57,Mixed,Organised,55,Normal,38,Normal,44,Normal,Organised,53,Medium,60,Press,52,Normal,Cover
9905,95,51-100,1. FSV Mainz 05,MAI,788,169,2015-09-10 00:00:00,60,Balanced,43.0,Normal,53,Mixed,Organised,49,Normal,40,Normal,44,Normal,Organised,55,Medium,62,Press,47,Normal,Cover
10261,94,51-100,Newcastle United,NEW,893,13,2010-02-22 00:00:00,70,Fast,,Little,60,Mixed,Organised,65,Normal,70,Lots,60,Normal,Organised,45,Medium,65,Press,45,Normal,Cover
10261,94,51-100,Newcastle United,NEW,894,13,2011-02-22 00:00:00,55,Balanced,,Little,50,Mixed,Organised,60,Normal,50,Normal,60,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
10261,94,51-100,Newcastle United,NEW,895,13,2012-02-22 00:00:00,54,Balanced,,Little,54,Mixed,Organised,54,Normal,68,Lots,48,Normal,Organised,52,Medium,48,Press,42,Normal,Cover
10261,94,51-100,Newcastle United,NEW,896,13,2013-09-20 00:00:00,58,Balanced,,Little,72,Long,Organised,48,Normal,51,Normal,46,Normal,Organised,41,Medium,39,Press,51,Normal,Cover
10261,94,51-100,Newcastle United,NEW,897,13,2014-09-19 00:00:00,54,Balanced,33.0,Little,47,Mixed,Organised,47,Normal,51,Normal,39,Normal,Organised,56,Medium,54,Press,51,Normal,Cover
10261,94,51-100,Newcastle United,NEW,898,13,2015-09-10 00:00:00,58,Balanced,45.0,Normal,49,Mixed,Organised,47,Normal,54,Normal,46,Normal,Organised,41,Medium,39,Press,51,Normal,Cover
8597,93,51-100,Kilmarnock,KIL,642,82,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,65,Normal,Organised,60,Medium,70,Double,70,Wide,Cover
8597,93,51-100,Kilmarnock,KIL,643,82,2011-02-22 00:00:00,36,Balanced,,Little,36,Mixed,Organised,37,Normal,52,Normal,51,Normal,Organised,48,Medium,43,Press,48,Normal,Cover
8597,93,51-100,Kilmarnock,KIL,644,82,2012-02-22 00:00:00,56,Balanced,,Little,61,Mixed,Organised,55,Normal,48,Normal,46,Normal,Organised,43,Medium,43,Press,52,Normal,Cover
8597,93,51-100,Kilmarnock,KIL,645,82,2013-09-20 00:00:00,53,Balanced,,Little,54,Mixed,Organised,55,Normal,50,Normal,49,Normal,Organised,47,Medium,49,Press,52,Normal,Cover
8597,93,51-100,Kilmarnock,KIL,646,82,2014-09-19 00:00:00,56,Balanced,50.0,Normal,61,Mixed,Organised,56,Normal,48,Normal,46,Normal,Organised,44,Medium,44,Press,52,Normal,Cover
8597,93,51-100,Kilmarnock,KIL,647,82,2015-09-10 00:00:00,50,Balanced,48.0,Normal,60,Mixed,Organised,49,Normal,62,Normal,47,Normal,Organised,46,Medium,46,Press,52,Normal,Cover
8464,93,51-100,N.E.C.,NEC,888,1910,2010-02-22 00:00:00,32,Slow,,Little,30,Short,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
8464,93,51-100,N.E.C.,NEC,889,1910,2011-02-22 00:00:00,47,Balanced,,Little,46,Mixed,Free Form,48,Normal,78,Lots,32,Little,Organised,33,Deep,54,Press,31,Narrow,Cover
8464,93,51-100,N.E.C.,NEC,890,1910,2012-02-22 00:00:00,46,Balanced,,Little,38,Mixed,Organised,39,Normal,55,Normal,50,Normal,Organised,45,Medium,48,Press,53,Normal,Cover
8464,93,51-100,N.E.C.,NEC,891,1910,2013-09-20 00:00:00,46,Balanced,,Little,41,Mixed,Organised,52,Normal,37,Normal,57,Normal,Organised,45,Medium,48,Press,53,Normal,Cover
8464,93,51-100,N.E.C.,NEC,892,1910,2014-09-19 00:00:00,49,Balanced,42.0,Normal,59,Mixed,Organised,52,Normal,49,Normal,55,Normal,Organised,40,Medium,48,Press,53,Normal,Cover
8524,92,51-100,Atalanta,ATA,83,39,2010-02-22 00:00:00,35,Balanced,,Little,40,Mixed,Organised,35,Normal,30,Little,55,Normal,Organised,30,Deep,30,Contain,55,Normal,Offside Trap
8524,92,51-100,Atalanta,ATA,84,39,2011-02-22 00:00:00,65,Balanced,,Little,50,Mixed,Organised,50,Normal,65,Normal,55,Normal,Organised,45,Medium,55,Press,65,Normal,Cover
8524,92,51-100,Atalanta,ATA,85,39,2012-02-22 00:00:00,40,Balanced,,Little,50,Mixed,Organised,53,Normal,47,Normal,50,Normal,Organised,55,Medium,42,Press,50,Normal,Cover
8524,92,51-100,Atalanta,ATA,86,39,2013-09-20 00:00:00,64,Balanced,,Little,36,Mixed,Organised,38,Normal,49,Normal,51,Normal,Free Form,54,Medium,53,Press,49,Normal,Cover
8524,92,51-100,Atalanta,ATA,87,39,2014-09-19 00:00:00,64,Balanced,45.0,Normal,37,Mixed,Organised,38,Normal,49,Normal,51,Normal,Organised,36,Medium,66,Press,49,Normal,Cover
8524,92,51-100,Atalanta,ATA,88,39,2015-09-10 00:00:00,64,Balanced,45.0,Normal,37,Mixed,Organised,38,Normal,49,Normal,51,Normal,Organised,36,Medium,63,Press,49,Normal,Cover
10251,92,51-100,Hibernian,HIB,586,81,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,60,Normal,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover
10251,92,51-100,Hibernian,HIB,587,81,2011-02-22 00:00:00,48,Balanced,,Little,51,Mixed,Organised,52,Normal,64,Normal,52,Normal,Organised,47,Medium,47,Press,51,Normal,Cover
10251,92,51-100,Hibernian,HIB,588,81,2012-02-22 00:00:00,55,Balanced,,Little,44,Mixed,Organised,46,Normal,48,Normal,44,Normal,Organised,42,Medium,40,Press,40,Normal,Cover
10251,92,51-100,Hibernian,HIB,589,81,2013-09-20 00:00:00,60,Balanced,,Little,46,Mixed,Organised,58,Normal,48,Normal,44,Normal,Organised,47,Medium,46,Press,60,Normal,Cover
10251,92,51-100,Hibernian,HIB,590,81,2014-09-19 00:00:00,55,Balanced,49.0,Normal,44,Mixed,Organised,47,Normal,43,Normal,49,Normal,Organised,43,Medium,41,Press,40,Normal,Cover
9803,91,51-100,Roda JC Kerkrade,ROD,1098,1902,2010-02-22 00:00:00,30,Slow,,Little,35,Mixed,Organised,35,Normal,50,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
9803,91,51-100,Roda JC Kerkrade,ROD,1099,1902,2011-02-22 00:00:00,65,Balanced,,Little,51,Mixed,Organised,33,Safe,38,Normal,53,Normal,Organised,48,Medium,57,Press,34,Normal,Offside Trap
9803,91,51-100,Roda JC Kerkrade,ROD,1100,1902,2012-02-22 00:00:00,55,Balanced,,Little,52,Mixed,Organised,62,Normal,43,Normal,54,Normal,Organised,47,Medium,44,Press,50,Normal,Cover
9803,91,51-100,Roda JC Kerkrade,ROD,1101,1902,2013-09-20 00:00:00,42,Balanced,,Little,44,Mixed,Organised,49,Normal,40,Normal,38,Normal,Organised,47,Medium,44,Press,55,Normal,Cover
9803,91,51-100,Roda JC Kerkrade,ROD,1102,1902,2014-09-19 00:00:00,43,Balanced,46.0,Normal,44,Mixed,Organised,59,Normal,45,Normal,42,Normal,Organised,39,Medium,37,Press,42,Normal,Cover
8529,90,51-100,Cagliari,CAG,261,1842,2010-02-22 00:00:00,40,Balanced,,Little,30,Short,Organised,30,Safe,35,Normal,55,Normal,Organised,40,Medium,55,Press,60,Normal,Cover
8529,90,51-100,Cagliari,CAG,262,1842,2011-02-22 00:00:00,65,Balanced,,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Free Form,45,Medium,45,Press,51,Normal,Cover
8529,90,51-100,Cagliari,CAG,263,1842,2012-02-22 00:00:00,40,Balanced,,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
8529,90,51-100,Cagliari,CAG,264,1842,2013-09-20 00:00:00,63,Balanced,,Little,36,Mixed,Organised,66,Normal,51,Normal,51,Normal,Free Form,46,Medium,56,Press,51,Normal,Cover
8529,90,51-100,Cagliari,CAG,265,1842,2014-09-19 00:00:00,63,Balanced,51.0,Normal,53,Mixed,Organised,33,Safe,51,Normal,68,Lots,Organised,37,Medium,56,Press,51,Normal,Cover
8529,90,51-100,Cagliari,CAG,266,1842,2015-09-10 00:00:00,67,Fast,32.0,Little,35,Mixed,Organised,69,Risky,58,Normal,69,Lots,Free Form,65,Medium,65,Press,57,Normal,Offside Trap
8533,89,51-100,Chievo Verona,CHI,313,192,2010-02-22 00:00:00,45,Balanced,,Little,30,Short,Organised,35,Normal,45,Normal,65,Normal,Organised,30,Deep,70,Double,65,Normal,Offside Trap
8533,89,51-100,Chievo Verona,CHI,314,192,2011-02-22 00:00:00,45,Balanced,,Little,50,Mixed,Organised,49,Normal,45,Normal,35,Normal,Organised,36,Medium,70,Double,51,Normal,Cover
8533,89,51-100,Chievo Verona,CHI,315,192,2012-02-22 00:00:00,60,Balanced,,Little,65,Mixed,Organised,50,Normal,50,Normal,65,Normal,Organised,25,Deep,45,Press,50,Normal,Cover
8533,89,51-100,Chievo Verona,CHI,316,192,2013-09-20 00:00:00,66,Balanced,,Little,67,Long,Organised,52,Normal,51,Normal,66,Normal,Free Form,26,Deep,59,Press,51,Normal,Cover
8533,89,51-100,Chievo Verona,CHI,317,192,2014-09-19 00:00:00,66,Balanced,54.0,Normal,67,Long,Organised,52,Normal,66,Normal,52,Normal,Organised,46,Medium,59,Press,51,Normal,Cover
8533,89,51-100,Chievo Verona,CHI,318,192,2015-09-10 00:00:00,66,Balanced,54.0,Normal,67,Long,Organised,52,Normal,66,Normal,52,Normal,Organised,46,Medium,59,Press,51,Normal,Cover
8654,89,51-100,West Ham United,WHU,1385,19,2010-02-22 00:00:00,58,Balanced,,Little,30,Short,Organised,31,Safe,70,Lots,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover
8654,89,51-100,West Ham United,WHU,1386,19,2011-02-22 00:00:00,35,Balanced,,Little,35,Mixed,Organised,30,Safe,45,Normal,45,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
8654,89,51-100,West Ham United,WHU,1387,19,2012-02-22 00:00:00,63,Balanced,,Little,64,Mixed,Organised,44,Normal,60,Normal,55,Normal,Organised,30,Deep,34,Press,38,Normal,Cover
8654,89,51-100,West Ham United,WHU,1388,19,2013-09-20 00:00:00,72,Fast,,Little,73,Long,Organised,61,Normal,74,Lots,32,Little,Organised,30,Deep,37,Press,41,Normal,Cover
8654,89,51-100,West Ham United,WHU,1389,19,2014-09-19 00:00:00,72,Fast,39.0,Normal,73,Long,Organised,68,Risky,71,Lots,32,Little,Organised,30,Deep,34,Press,41,Normal,Cover
8654,89,51-100,West Ham United,WHU,1390,19,2015-09-10 00:00:00,77,Fast,37.0,Normal,57,Mixed,Organised,68,Risky,73,Lots,29,Little,Organised,30,Deep,37,Press,41,Normal,Cover
8472,89,51-100,Sunderland,SUN,1249,106,2010-02-22 00:00:00,60,Balanced,,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover
8472,89,51-100,Sunderland,SUN,1250,106,2011-02-22 00:00:00,55,Balanced,,Little,55,Mixed,Organised,55,Normal,65,Normal,55,Normal,Organised,45,Medium,55,Press,65,Normal,Cover
8472,89,51-100,Sunderland,SUN,1251,106,2012-02-22 00:00:00,67,Fast,,Little,62,Mixed,Organised,44,Normal,72,Lots,59,Normal,Organised,47,Medium,53,Press,60,Normal,Cover
8472,89,51-100,Sunderland,SUN,1252,106,2013-09-20 00:00:00,57,Balanced,,Little,66,Mixed,Organised,56,Normal,31,Little,72,Lots,Organised,47,Medium,52,Press,49,Normal,Cover
