league_name,country_name,team_long_name,favored,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass,year,favored_cutoff
France Ligue 1,France,Stade Rennais FC,165,64,Balanced,62.0,Normal,41,Mixed,Organised,49,Normal,52,Normal,64,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,2014,101-200
France Ligue 1,France,Stade Rennais FC,165,64,Balanced,62.0,Normal,41,Mixed,Organised,49,Normal,52,Normal,64,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,2015,101-200
France Ligue 1,France,Girondins de Bordeaux,201,70,Fast,,Little,35,Mixed,Organised,70,Risky,50,Normal,70,Lots,Organised,55,Medium,70,Double,70,Wide,Offside Trap,2010,201-300
France Ligue 1,France,Girondins de Bordeaux,201,50,Balanced,,Little,35,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,55,Medium,45,Press,65,Normal,Cover,2011,201-300
France Ligue 1,France,Girondins de Bordeaux,201,49,Balanced,,Little,37,Mixed,Organised,49,Normal,64,Normal,51,Normal,Organised,44,Medium,46,Press,49,Normal,Cover,2012,201-300
France Ligue 1,France,Girondins de Bordeaux,201,49,Balanced,,Little,37,Mixed,Organised,49,Normal,64,Normal,51,Normal,Organised,44,Medium,46,Press,49,Normal,Cover,2013,201-300
France Ligue 1,France,Girondins de Bordeaux,201,38,Balanced,49.0,Normal,36,Mixed,Organised,49,Normal,55,Normal,51,Normal,Organised,37,Medium,33,Contain,49,Normal,Cover,2014,201-300
France Ligue 1,France,Girondins de Bordeaux,201,51,Balanced,40.0,Normal,48,Mixed,Organised,49,Normal,63,Normal,44,Normal,Organised,57,Medium,52,Press,49,Normal,Cover,2015,201-300
France Ligue 1,France,Valenciennes FC,87,60,Balanced,,Little,70,Long,Organised,50,Normal,60,Normal,60,Normal,Organised,30,Deep,55,Press,30,Narrow,Cover,2010,51-100
France Ligue 1,France,Valenciennes FC,87,65,Balanced,,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,45,Medium,45,Press,65,Normal,Cover,2011,51-100
France Ligue 1,France,Valenciennes FC,87,49,Balanced,,Little,50,Mixed,Organised,51,Normal,60,Normal,61,Normal,Organised,43,Medium,57,Press,51,Normal,Cover,2012,51-100
France Ligue 1,France,Valenciennes FC,87,49,Balanced,,Little,50,Mixed,Organised,51,Normal,76,Lots,61,Normal,Organised,43,Medium,57,Press,51,Normal,Cover,2013,51-100
France Ligue 1,France,Valenciennes FC,87,49,Balanced,59.0,Normal,52,Mixed,Organised,51,Normal,67,Lots,56,Normal,Organised,47,Medium,51,Press,46,Normal,Cover,2014,51-100
France Ligue 1,France,Valenciennes FC,87,49,Balanced,59.0,Normal,52,Mixed,Organised,51,Normal,67,Lots,56,Normal,Organised,47,Medium,51,Press,46,Normal,Cover,2015,51-100
France Ligue 1,France,FC Sochaux-Montbéliard,84,66,Balanced,,Little,70,Long,Organised,35,Normal,40,Normal,50,Normal,Organised,65,Medium,30,Contain,65,Normal,Cover,2010,51-100
France Ligue 1,France,FC Sochaux-Montbéliard,84,50,Balanced,,Little,50,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,45,Medium,55,Press,65,Normal,Cover,2011,51-100
France Ligue 1,France,FC Sochaux-Montbéliard,84,63,Balanced,,Little,39,Mixed,Organised,63,Normal,72,Lots,49,Normal,Organised,54,Medium,43,Press,49,Normal,Cover,2012,51-100
France Ligue 1,France,FC Sochaux-Montbéliard,84,63,Balanced,,Little,39,Mixed,Organised,63,Normal,64,Normal,49,Normal,Organised,54,Medium,43,Press,49,Normal,Cover,2013,51-100
France Ligue 1,France,FC Sochaux-Montbéliard,84,63,Balanced,62.0,Normal,39,Mixed,Organised,63,Normal,64,Normal,49,Normal,Organised,54,Medium,43,Press,49,Normal,Cover,2014,51-100
France Ligue 1,France,FC Sochaux-Montbéliard,84,63,Balanced,62.0,Normal,39,Mixed,Organised,63,Normal,64,Normal,49,Normal,Organised,54,Medium,43,Press,49,Normal,Cover,2015,51-100
France Ligue 1,France,Toulouse FC,147,35,Balanced,,Little,70,Long,Organised,45,Normal,70,Lots,35,Normal,Organised,30,Deep,45,Press,30,Narrow,Cover,2010,101-200
France Ligue 1,France,Toulouse FC,147,65,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,65,Normal,Organised,35,Medium,55,Press,50,Normal,Cover,2011,101-200
France Ligue 1,France,Toulouse FC,147,49,Balanced,,Little,53,Mixed,Organised,52,Normal,34,Normal,36,Normal,Organised,36,Medium,45,Press,49,Normal,Cover,2012,101-200
France Ligue 1,France,Toulouse FC,147,49,Balanced,,Little,53,Mixed,Organised,52,Normal,34,Normal,36,Normal,Organised,36,Medium,45,Press,49,Normal,Cover,2013,101-200
France Ligue 1,France,Toulouse FC,147,49,Balanced,56.0,Normal,53,Mixed,Organised,52,Normal,34,Normal,57,Normal,Organised,36,Medium,52,Press,49,Normal,Cover,2014,101-200
France Ligue 1,France,Toulouse FC,147,49,Balanced,56.0,Normal,53,Mixed,Organised,52,Normal,34,Normal,36,Normal,Organised,36,Medium,45,Press,49,Normal,Cover,2015,101-200
France Ligue 1,France,AS Saint-Étienne,178,65,Balanced,,Little,65,Mixed,Organised,55,Normal,60,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,2010,101-200
France Ligue 1,France,AS Saint-Étienne,178,65,Balanced,,Little,35,Mixed,Organised,35,Normal,65,Normal,65,Normal,Organised,35,Medium,45,Press,65,Normal,Cover,2011,101-200
France Ligue 1,France,AS Saint-Étienne,178,49,Balanced,,Little,52,Mixed,Organised,48,Normal,52,Normal,52,Normal,Organised,35,Medium,44,Press,50,Normal,Cover,2012,101-200
France Ligue 1,France,AS Saint-Étienne,178,49,Balanced,,Little,52,Mixed,Organised,48,Normal,52,Normal,52,Normal,Organised,35,Medium,44,Press,50,Normal,Cover,2013,101-200
France Ligue 1,France,AS Saint-Étienne,178,58,Balanced,55.0,Normal,52,Mixed,Organised,48,Normal,52,Normal,52,Normal,Organised,35,Medium,44,Press,50,Normal,Cover,2014,101-200
France Ligue 1,France,AS Saint-Étienne,178,58,Balanced,55.0,Normal,52,Mixed,Organised,48,Normal,64,Normal,52,Normal,Organised,48,Medium,51,Press,49,Normal,Cover,2015,101-200
France Ligue 1,France,Grenoble Foot 38,19,70,Fast,,Little,70,Long,Organised,65,Normal,60,Normal,70,Lots,Organised,70,High,55,Press,70,Wide,Cover,2010,0-25
France Ligue 1,France,Grenoble Foot 38,19,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,2011,0-25
France Ligue 1,France,Olympique de Marseille,250,55,Balanced,,Little,45,Mixed,Organised,70,Risky,65,Normal,70,Lots,Free Form,65,Medium,70,Double,65,Normal,Offside Trap,2010,201-300
France Ligue 1,France,Olympique de Marseille,250,65,Balanced,,Little,35,Mixed,Organised,65,Normal,65,Normal,80,Lots,Free Form,55,Medium,55,Press,65,Normal,Cover,2011,201-300
France Ligue 1,France,Olympique de Marseille,250,48,Balanced,,Little,50,Mixed,Organised,49,Normal,51,Normal,48,Normal,Organised,44,Medium,48,Press,51,Normal,Cover,2012,201-300
France Ligue 1,France,Olympique de Marseille,250,48,Balanced,,Little,50,Mixed,Organised,49,Normal,77,Lots,64,Normal,Organised,44,Medium,48,Press,54,Normal,Cover,2013,201-300
France Ligue 1,France,Olympique de Marseille,250,51,Balanced,62.0,Normal,50,Mixed,Organised,49,Normal,69,Lots,68,Lots,Organised,48,Medium,48,Press,60,Normal,Cover,2014,201-300
France Ligue 1,France,Olympique de Marseille,250,51,Balanced,77.0,Lots,41,Mixed,Organised,49,Normal,69,Lots,31,Little,Organised,48,Medium,48,Press,60,Normal,Cover,2015,201-300
France Ligue 1,France,FC Lorient,121,45,Balanced,,Little,70,Long,Organised,30,Safe,50,Normal,40,Normal,Organised,70,High,60,Press,70,Wide,Offside Trap,2010,101-200
France Ligue 1,France,FC Lorient,121,35,Balanced,,Little,35,Mixed,Organised,80,Risky,50,Normal,50,Normal,Organised,55,Medium,35,Press,65,Normal,Cover,2011,101-200
France Ligue 1,France,FC Lorient,121,60,Balanced,,Little,42,Mixed,Organised,48,Normal,53,Normal,64,Normal,Organised,43,Medium,47,Press,48,Normal,Cover,2012,101-200
France Ligue 1,France,FC Lorient,121,60,Balanced,,Little,42,Mixed,Organised,48,Normal,53,Normal,64,Normal,Organised,43,Medium,47,Press,48,Normal,Cover,2013,101-200
France Ligue 1,France,FC Lorient,121,60,Balanced,56.0,Normal,42,Mixed,Organised,48,Normal,53,Normal,64,Normal,Organised,43,Medium,47,Press,48,Normal,Cover,2014,101-200
France Ligue 1,France,FC Lorient,121,57,Balanced,42.0,Normal,50,Mixed,Organised,48,Normal,53,Normal,46,Normal,Organised,51,Medium,56,Press,55,Normal,Cover,2015,101-200
France Ligue 1,France,OGC Nice,120,70,Fast,,Little,70,Long,Organised,60,Normal,30,Little,65,Normal,Organised,70,High,70,Double,70,Wide,Cover,2010,101-200
France Ligue 1,France,OGC Nice,120,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,65,Normal,Organised,45,Medium,45,Press,35,Normal,Cover,2011,101-200
France Ligue 1,France,OGC Nice,120,48,Balanced,,Little,66,Mixed,Organised,49,Normal,51,Normal,34,Normal,Organised,26,Deep,47,Press,64,Normal,Cover,2012,101-200
France Ligue 1,France,OGC Nice,120,48,Balanced,,Little,66,Mixed,Organised,49,Normal,66,Normal,34,Normal,Organised,56,Medium,47,Press,64,Normal,Cover,2013,101-200
France Ligue 1,France,OGC Nice,120,48,Balanced,61.0,Normal,66,Mixed,Organised,49,Normal,66,Normal,34,Normal,Organised,56,Medium,47,Press,64,Normal,Cover,2014,101-200
France Ligue 1,France,OGC Nice,120,48,Balanced,55.0,Normal,53,Mixed,Organised,49,Normal,66,Normal,38,Normal,Organised,57,Medium,47,Press,61,Normal,Cover,2015,101-200
Germany 1. Bundesliga,Germany,Hannover 96,84,55,Balanced,,Little,70,Long,Organised,65,Normal,45,Normal,65,Normal,Organised,70,High,70,Double,70,Wide,Cover,2010,51-100
Germany 1. Bundesliga,Germany,Hannover 96,84,55,Balanced,,Little,56,Mixed,Organised,55,Normal,43,Normal,53,Normal,Organised,39,Medium,37,Press,53,Normal,Cover,2011,51-100
Germany 1. Bundesliga,Germany,Hannover 96,84,65,Balanced,,Little,58,Mixed,Organised,63,Normal,44,Normal,64,Normal,Organised,39,Medium,45,Press,47,Normal,Cover,2012,51-100
Germany 1. Bundesliga,Germany,Hannover 96,84,78,Fast,,Little,58,Mixed,Organised,66,Normal,39,Normal,41,Normal,Organised,39,Medium,48,Press,47,Normal,Cover,2013,51-100
Germany 1. Bundesliga,Germany,Hannover 96,84,48,Balanced,55.0,Normal,38,Mixed,Organised,38,Normal,51,Normal,40,Normal,Organised,37,Medium,48,Press,56,Normal,Cover,2014,51-100
Germany 1. Bundesliga,Germany,Hannover 96,84,48,Balanced,55.0,Normal,41,Mixed,Organised,38,Normal,51,Normal,40,Normal,Organised,35,Medium,50,Press,61,Normal,Cover,2015,51-100
Germany 1. Bundesliga,Germany,TSG 1899 Hoffenheim,130,70,Fast,,Little,30,Short,Organised,70,Risky,55,Normal,55,Normal,Organised,65,Medium,70,Double,65,Normal,Offside Trap,2010,101-200
Germany 1. Bundesliga,Germany,TSG 1899 Hoffenheim,130,75,Fast,,Little,35,Mixed,Organised,72,Risky,51,Normal,68,Lots,Free Form,68,High,50,Press,52,Normal,Cover,2011,101-200
Germany 1. Bundesliga,Germany,TSG 1899 Hoffenheim,130,61,Balanced,,Little,53,Mixed,Organised,42,Normal,62,Normal,54,Normal,Organised,47,Medium,59,Press,40,Normal,Cover,2012,101-200
Germany 1. Bundesliga,Germany,TSG 1899 Hoffenheim,130,32,Slow,,Little,53,Mixed,Organised,36,Normal,62,Normal,64,Normal,Organised,47,Medium,52,Press,45,Normal,Cover,2013,101-200
Germany 1. Bundesliga,Germany,TSG 1899 Hoffenheim,130,68,Fast,49.0,Normal,63,Mixed,Organised,68,Risky,38,Normal,55,Normal,Free Form,56,Medium,57,Press,54,Normal,Cover,2014,101-200
Germany 1. Bundesliga,Germany,TSG 1899 Hoffenheim,130,69,Fast,49.0,Normal,53,Mixed,Organised,66,Normal,62,Normal,59,Normal,Organised,63,Medium,61,Press,38,Normal,Cover,2015,101-200
Germany 1. Bundesliga,Germany,SC Freiburg,56,50,Balanced,,Little,30,Short,Organised,30,Safe,70,Lots,60,Normal,Organised,55,Medium,50,Press,50,Normal,Cover,2010,51-100
Germany 1. Bundesliga,Germany,SC Freiburg,56,50,Balanced,,Little,47,Mixed,Organised,47,Normal,41,Normal,34,Normal,Organised,41,Medium,42,Press,50,Normal,Cover,2011,51-100
Germany 1. Bundesliga,Germany,SC Freiburg,56,52,Balanced,,Little,61,Mixed,Organised,62,Normal,50,Normal,42,Normal,Organised,30,Deep,50,Press,39,Normal,Cover,2012,51-100
Germany 1. Bundesliga,Germany,SC Freiburg,56,59,Balanced,,Little,38,Mixed,Organised,55,Normal,39,Normal,43,Normal,Free Form,53,Medium,62,Press,37,Normal,Cover,2013,51-100
Germany 1. Bundesliga,Germany,SC Freiburg,56,39,Balanced,58.0,Normal,48,Mixed,Organised,55,Normal,33,Little,44,Normal,Free Form,59,Medium,60,Press,39,Normal,Cover,2014,51-100
Germany 1. Bundesliga,Germany,SC Freiburg,56,59,Balanced,54.0,Normal,38,Mixed,Organised,55,Normal,44,Normal,45,Normal,Free Form,53,Medium,62,Press,29,Narrow,Cover,2015,51-100
Germany 1. Bundesliga,Germany,1. FC Nürnberg,57,45,Balanced,,Little,50,Mixed,Organised,40,Normal,70,Lots,70,Lots,Organised,55,Medium,55,Press,40,Normal,Cover,2010,51-100
Germany 1. Bundesliga,Germany,1. FC Nürnberg,57,45,Balanced,,Little,50,Mixed,Organised,47,Normal,45,Normal,56,Normal,Organised,55,Medium,61,Press,46,Normal,Cover,2011,51-100
Germany 1. Bundesliga,Germany,1. FC Nürnberg,57,44,Balanced,,Little,49,Mixed,Organised,51,Normal,49,Normal,48,Normal,Organised,30,Deep,40,Press,43,Normal,Cover,2012,51-100
Germany 1. Bundesliga,Germany,1. FC Nürnberg,57,46,Balanced,,Little,49,Mixed,Organised,56,Normal,54,Normal,67,Lots,Organised,39,Medium,57,Press,44,Normal,Cover,2013,51-100
Germany 1. Bundesliga,Germany,1. FC Nürnberg,57,46,Balanced,62.0,Normal,38,Mixed,Organised,58,Normal,48,Normal,55,Normal,Organised,51,Medium,50,Press,47,Normal,Cover,2014,51-100
Germany 1. Bundesliga,Germany,1. FC Nürnberg,57,46,Balanced,58.0,Normal,49,Mixed,Organised,51,Normal,52,Normal,59,Normal,Organised,30,Deep,40,Press,44,Normal,Cover,2015,51-100
Germany 1. Bundesliga,Germany,1. FSV Mainz 05,95,45,Balanced,,Little,40,Mixed,Organised,45,Normal,70,Lots,70,Lots,Organised,50,Medium,70,Double,50,Normal,Cover,2010,51-100
Germany 1. Bundesliga,Germany,1. FSV Mainz 05,95,65,Balanced,,Little,50,Mixed,Organised,59,Normal,62,Normal,53,Normal,Organised,57,Medium,53,Press,43,Normal,Cover,2011,51-100
Germany 1. Bundesliga,Germany,1. FSV Mainz 05,95,68,Fast,,Little,57,Mixed,Organised,55,Normal,39,Normal,60,Normal,Organised,52,Medium,65,Press,53,Normal,Cover,2012,51-100
Germany 1. Bundesliga,Germany,1. FSV Mainz 05,95,66,Balanced,,Little,52,Mixed,Organised,55,Normal,37,Normal,56,Normal,Organised,48,Medium,65,Press,53,Normal,Cover,2013,51-100
Germany 1. Bundesliga,Germany,1. FSV Mainz 05,95,67,Fast,54.0,Normal,57,Mixed,Organised,55,Normal,38,Normal,44,Normal,Organised,53,Medium,60,Press,52,Normal,Cover,2014,51-100
Germany 1. Bundesliga,Germany,1. FSV Mainz 05,95,60,Balanced,43.0,Normal,53,Mixed,Organised,49,Normal,40,Normal,44,Normal,Organised,55,Medium,62,Press,47,Normal,Cover,2015,51-100
Germany 1. Bundesliga,Germany,1. FC Kaiserslautern,18,45,Balanced,,Little,55,Mixed,Organised,45,Normal,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover,2010,0-25
Germany 1. Bundesliga,Germany,1. FC Kaiserslautern,18,48,Balanced,,Little,42,Mixed,Organised,49,Normal,68,Lots,53,Normal,Organised,38,Medium,48,Press,53,Normal,Cover,2011,0-25
Germany 1. Bundesliga,Germany,1. FC Kaiserslautern,18,38,Balanced,,Little,54,Mixed,Organised,43,Normal,49,Normal,64,Normal,Organised,37,Medium,51,Press,53,Normal,Cover,2012,0-25
Germany 1. Bundesliga,Germany,1. FC Kaiserslautern,18,61,Balanced,,Little,54,Mixed,Organised,43,Normal,62,Normal,56,Normal,Organised,48,Medium,50,Press,53,Normal,Cover,2013,0-25
Germany 1. Bundesliga,Germany,1. FC Kaiserslautern,18,66,Balanced,48.0,Normal,53,Mixed,Organised,54,Normal,69,Lots,51,Normal,Organised,47,Medium,47,Press,49,Normal,Cover,2014,0-25
Germany 1. Bundesliga,Germany,1. FC Kaiserslautern,18,49,Balanced,54.0,Normal,52,Mixed,Organised,49,Normal,54,Normal,64,Normal,Organised,41,Medium,51,Press,53,Normal,Cover,2015,0-25
Germany 1. Bundesliga,Germany,FC Augsburg,64,45,Balanced,,Little,45,Mixed,Organised,35,Normal,70,Lots,70,Lots,Organised,45,Medium,55,Press,45,Normal,Cover,2010,51-100
Germany 1. Bundesliga,Germany,FC Augsburg,64,68,Fast,,Little,40,Mixed,Organised,52,Normal,64,Normal,72,Lots,Organised,59,Medium,49,Press,42,Normal,Cover,2011,51-100
Germany 1. Bundesliga,Germany,FC Augsburg,64,55,Balanced,,Little,55,Mixed,Organised,49,Normal,57,Normal,55,Normal,Organised,47,Medium,58,Press,56,Normal,Cover,2012,51-100
Germany 1. Bundesliga,Germany,FC Augsburg,64,40,Balanced,,Little,55,Mixed,Organised,49,Normal,72,Lots,53,Normal,Organised,33,Deep,43,Press,52,Normal,Cover,2013,51-100
Germany 1. Bundesliga,Germany,FC Augsburg,64,62,Balanced,38.0,Normal,69,Long,Organised,41,Normal,63,Normal,56,Normal,Organised,47,Medium,55,Press,52,Normal,Cover,2014,51-100
Germany 1. Bundesliga,Germany,FC Augsburg,64,59,Balanced,51.0,Normal,55,Mixed,Organised,49,Normal,62,Normal,55,Normal,Organised,34,Medium,50,Press,59,Normal,Cover,2015,51-100
Germany 1. Bundesliga,Germany,SpVgg Greuther Fürth,7,55,Balanced,,Little,45,Mixed,Organised,30,Safe,70,Lots,70,Lots,Organised,40,Medium,55,Press,60,Normal,Cover,2010,0-25
Germany 1. Bundesliga,Germany,SpVgg Greuther Fürth,7,59,Balanced,,Little,40,Mixed,Organised,56,Normal,54,Normal,48,Normal,Organised,59,Medium,46,Press,53,Normal,Cover,2011,0-25
Germany 1. Bundesliga,Germany,SpVgg Greuther Fürth,7,68,Fast,,Little,45,Mixed,Organised,54,Normal,44,Normal,43,Normal,Organised,48,Medium,56,Press,66,Normal,Cover,2012,0-25
Germany 1. Bundesliga,Germany,SpVgg Greuther Fürth,7,57,Balanced,,Little,53,Mixed,Organised,54,Normal,49,Normal,46,Normal,Organised,36,Medium,56,Press,33,Narrow,Cover,2013,0-25
Germany 1. Bundesliga,Germany,SpVgg Greuther Fürth,7,66,Balanced,60.0,Normal,38,Mixed,Organised,56,Normal,40,Normal,52,Normal,Organised,49,Medium,48,Press,62,Normal,Cover,2014,0-25
Germany 1. Bundesliga,Germany,SpVgg Greuther Fürth,7,54,Balanced,60.0,Normal,53,Mixed,Organised,54,Normal,49,Normal,46,Normal,Organised,48,Medium,56,Press,66,Normal,Cover,2015,0-25
Germany 1. Bundesliga,Germany,FC Ingolstadt 04,10,47,Balanced,,Little,54,Mixed,Organised,54,Normal,51,Normal,46,Normal,Organised,37,Medium,50,Press,53,Normal,Cover,2011,0-25
Germany 1. Bundesliga,Germany,FC Ingolstadt 04,10,55,Balanced,,Little,46,Mixed,Organised,47,Normal,53,Normal,51,Normal,Organised,33,Deep,42,Press,49,Normal,Cover,2012,0-25
Germany 1. Bundesliga,Germany,FC Ingolstadt 04,10,55,Balanced,,Little,46,Mixed,Organised,47,Normal,53,Normal,51,Normal,Organised,33,Deep,42,Press,49,Normal,Cover,2013,0-25
Germany 1. Bundesliga,Germany,FC Ingolstadt 04,10,54,Balanced,59.0,Normal,47,Mixed,Organised,53,Normal,33,Little,52,Normal,Organised,42,Medium,36,Press,49,Normal,Cover,2014,0-25
Germany 1. Bundesliga,Germany,FC Ingolstadt 04,10,55,Balanced,51.0,Normal,46,Mixed,Organised,47,Normal,53,Normal,51,Normal,Organised,37,Medium,48,Press,49,Normal,Cover,2015,0-25
Germany 1. Bundesliga,Germany,Eintracht Braunschweig,2,64,Balanced,,Little,54,Mixed,Organised,52,Normal,66,Normal,62,Normal,Organised,54,Medium,42,Press,48,Normal,Cover,2012,0-25
Germany 1. Bundesliga,Germany,Eintracht Braunschweig,2,68,Fast,,Little,54,Mixed,Organised,62,Normal,66,Normal,67,Lots,Free Form,57,Medium,47,Press,53,Normal,Cover,2013,0-25
Germany 1. Bundesliga,Germany,Eintracht Braunschweig,2,61,Balanced,60.0,Normal,62,Mixed,Organised,59,Normal,43,Normal,55,Normal,Organised,30,Deep,40,Press,39,Normal,Cover,2014,0-25
Germany 1. Bundesliga,Germany,Eintracht Braunschweig,2,66,Balanced,44.0,Normal,54,Mixed,Organised,62,Normal,59,Normal,51,Normal,Free Form,57,Medium,47,Press,53,Normal,Cover,2015,0-25
Germany 1. Bundesliga,Germany,SC Paderborn 07,4,70,Fast,,Little,49,Mixed,Organised,50,Normal,34,Normal,55,Normal,Organised,30,Deep,48,Press,30,Narrow,Cover,2010,0-25
Germany 1. Bundesliga,Germany,SC Paderborn 07,4,52,Balanced,,Little,48,Mixed,Organised,49,Normal,37,Normal,55,Normal,Organised,36,Medium,48,Press,40,Normal,Cover,2011,0-25
Germany 1. Bundesliga,Germany,SC Paderborn 07,4,67,Fast,,Little,59,Mixed,Organised,52,Normal,48,Normal,68,Lots,Organised,33,Deep,52,Press,53,Normal,Cover,2012,0-25
Germany 1. Bundesliga,Germany,SC Paderborn 07,4,67,Fast,,Little,59,Mixed,Organised,52,Normal,48,Normal,68,Lots,Organised,40,Medium,52,Press,53,Normal,Cover,2013,0-25
Germany 1. Bundesliga,Germany,SC Paderborn 07,4,73,Fast,46.0,Normal,55,Mixed,Organised,52,Normal,48,Normal,63,Normal,Organised,33,Deep,55,Press,53,Normal,Cover,2014,0-25
Germany 1. Bundesliga,Germany,SC Paderborn 07,4,67,Fast,46.0,Normal,62,Mixed,Organised,56,Normal,48,Normal,56,Normal,Organised,25,Deep,29,Contain,54,Normal,Cover,2015,0-25
Germany 1. Bundesliga,Germany,SV Darmstadt 98,5,59,Balanced,43.0,Normal,77,Long,Organised,52,Normal,77,Lots,45,Normal,Organised,32,Deep,56,Press,41,Normal,Cover,2015,0-25
Germany 1. Bundesliga,Germany,VfB Stuttgart,154,70,Fast,,Little,30,Short,Organised,60,Normal,70,Lots,70,Lots,Organised,65,Medium,50,Press,60,Normal,Cover,2010,101-200
Germany 1. Bundesliga,Germany,VfB Stuttgart,154,64,Balanced,,Little,48,Mixed,Organised,60,Normal,62,Normal,56,Normal,Organised,45,Medium,56,Press,39,Normal,Cover,2011,101-200
Germany 1. Bundesliga,Germany,VfB Stuttgart,154,50,Balanced,,Little,42,Mixed,Organised,56,Normal,66,Normal,48,Normal,Organised,47,Medium,44,Press,43,Normal,Cover,2012,101-200
Germany 1. Bundesliga,Germany,VfB Stuttgart,154,59,Balanced,,Little,41,Mixed,Organised,58,Normal,66,Normal,65,Normal,Organised,47,Medium,52,Press,38,Normal,Cover,2013,101-200
Germany 1. Bundesliga,Germany,VfB Stuttgart,154,54,Balanced,61.0,Normal,53,Mixed,Organised,60,Normal,56,Normal,48,Normal,Organised,46,Medium,54,Press,40,Normal,Cover,2014,101-200
Germany 1. Bundesliga,Germany,VfB Stuttgart,154,59,Balanced,55.0,Normal,41,Mixed,Organised,58,Normal,66,Normal,48,Normal,Organised,41,Medium,44,Press,32,Narrow,Cover,2015,101-200
